name,features,unsafe,stability,file
_mm_maskz_expand_epi8,"avx512vbmi2,avx512vl",False,stable,avx512vbmi2.rs
_mm_maskz_expandloadu_epi16,"avx512vbmi2,avx512vl",True,stable,avx512vbmi2.rs
_mm_maskz_expandloadu_epi8,"avx512vbmi2,avx512vl",True,stable,avx512vbmi2.rs
_mm512_dpbusd_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_dpbusds_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_dpwssd_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_dpwssds_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_mask_dpbusd_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_mask_dpbusds_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_mask_dpwssd_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_mask_dpwssds_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_maskz_dpbusd_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_maskz_dpbusds_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_maskz_dpwssd_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm512_maskz_dpwssds_epi32,avx512vnni,False,stable,avx512vnni.rs
_mm256_dpbusd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_dpbusds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_dpwssd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_dpwssds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_mask_dpbusd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_mask_dpbusds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_mask_dpwssd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_mask_dpwssds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_maskz_dpbusd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_maskz_dpbusds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_maskz_dpwssd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_maskz_dpwssds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_dpbusd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_dpbusds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_dpwssd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_dpwssds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_mask_dpbusd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_mask_dpbusds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_mask_dpwssd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_mask_dpwssds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_maskz_dpbusd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_maskz_dpbusds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_maskz_dpwssd_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm_maskz_dpwssds_epi32,"avx512vnni,avx512vl",False,stable,avx512vnni.rs
_mm256_madd52hi_avx_epu64,avxifma,False,stable,avx512ifma.rs
_mm256_madd52lo_avx_epu64,avxifma,False,stable,avx512ifma.rs
_mm_madd52hi_avx_epu64,avxifma,False,stable,avx512ifma.rs
_mm_madd52lo_avx_epu64,avxifma,False,stable,avx512ifma.rs
_mm256_bcstnebf16_ps,avxneconvert,True,unstable,avxneconvert.rs
_mm256_bcstnesh_ps,avxneconvert,True,unstable,avxneconvert.rs
_mm256_cvtneebf16_ps,avxneconvert,True,stable,avxneconvert.rs
_mm256_cvtneeph_ps,avxneconvert,True,stable,avxneconvert.rs
_mm256_cvtneobf16_ps,avxneconvert,True,stable,avxneconvert.rs
_mm256_cvtneoph_ps,avxneconvert,True,stable,avxneconvert.rs
_mm256_cvtneps_avx_pbh,avxneconvert,False,stable,avxneconvert.rs
_mm_bcstnebf16_ps,avxneconvert,True,unstable,avxneconvert.rs
_mm_bcstnesh_ps,avxneconvert,True,unstable,avxneconvert.rs
_mm_cvtneebf16_ps,avxneconvert,True,stable,avxneconvert.rs
_mm_cvtneeph_ps,avxneconvert,True,stable,avxneconvert.rs
_mm_cvtneobf16_ps,avxneconvert,True,stable,avxneconvert.rs
_mm_cvtneoph_ps,avxneconvert,True,stable,avxneconvert.rs
_mm_cvtneps_avx_pbh,avxneconvert,False,stable,avxneconvert.rs
_mm256_dpbusd_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm256_dpbusds_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm256_dpwssd_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm256_dpwssds_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm_dpbusd_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm_dpbusds_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm_dpwssd_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm_dpwssds_avx_epi32,avxvnni,False,stable,avx512vnni.rs
_mm256_dpwsud_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm256_dpwsuds_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm256_dpwusd_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm256_dpwusds_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm256_dpwuud_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm256_dpwuuds_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm_dpwsud_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm_dpwsuds_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm_dpwusd_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm_dpwusds_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm_dpwuud_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm_dpwuuds_epi32,avxvnniint16,False,stable,avx512vnni.rs
_mm256_dpbssd_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm256_dpbssds_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm256_dpbsud_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm256_dpbsuds_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm256_dpbuud_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm256_dpbuuds_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm_dpbssd_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm_dpbssds_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm_dpbsud_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm_dpbsuds_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm_dpbuud_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm_dpbuuds_epi32,avxvnniint8,False,stable,avx512vnni.rs
_mm_pause,baseline,False,stable,sse2.rs
cmpxchg16b,cmpxchg16b,True,stable,cmpxchg16b.rs
_mm256_cvtps_ph,f16c,False,stable,f16c.rs
_mm_cvtps_ph,f16c,False,stable,f16c.rs
_mm_gf2p8affine_epi64_epi8,gfni,False,stable,gfni.rs
_mm_gf2p8affineinv_epi64_epi8,gfni,False,stable,gfni.rs
_mm_gf2p8mul_epi8,gfni,False,stable,gfni.rs
_mm256_gf2p8affine_epi64_epi8,"gfni,avx",False,stable,gfni.rs
_mm256_gf2p8affineinv_epi64_epi8,"gfni,avx",False,stable,gfni.rs
_mm256_gf2p8mul_epi8,"gfni,avx",False,stable,gfni.rs
_mm512_mask_gf2p8affine_epi64_epi8,"gfni,avx512bw,avx512f",False,stable,gfni.rs
_mm512_mask_gf2p8affineinv_epi64_epi8,"gfni,avx512bw,avx512f",False,stable,gfni.rs
_mm512_mask_gf2p8mul_epi8,"gfni,avx512bw,avx512f",False,stable,gfni.rs
_mm512_maskz_gf2p8affine_epi64_epi8,"gfni,avx512bw,avx512f",False,stable,gfni.rs
_mm512_maskz_gf2p8affineinv_epi64_epi8,"gfni,avx512bw,avx512f",False,stable,gfni.rs
_mm512_maskz_gf2p8mul_epi8,"gfni,avx512bw,avx512f",False,stable,gfni.rs
_mm256_mask_gf2p8affine_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm256_mask_gf2p8affineinv_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm256_mask_gf2p8mul_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm256_maskz_gf2p8affine_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm256_maskz_gf2p8affineinv_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm256_maskz_gf2p8mul_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm_mask_gf2p8affine_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm_mask_gf2p8affineinv_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm_mask_gf2p8mul_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm_maskz_gf2p8affine_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm_maskz_gf2p8affineinv_epi64_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm_maskz_gf2p8mul_epi8,"gfni,avx512bw,avx512vl",False,stable,gfni.rs
_mm512_gf2p8affine_epi64_epi8,"gfni,avx512f",False,stable,gfni.rs
_mm512_gf2p8affineinv_epi64_epi8,"gfni,avx512f",False,stable,gfni.rs
_mm512_gf2p8mul_epi8,"gfni,avx512f",False,stable,gfni.rs
_mm_aesdec128kl_u8,kl,True,stable,kl.rs
_mm_aesdec256kl_u8,kl,True,stable,kl.rs
_mm_aesenc128kl_u8,kl,True,stable,kl.rs
_mm_aesenc256kl_u8,kl,True,stable,kl.rs
_mm_encodekey128_u32,kl,True,stable,kl.rs
_mm_encodekey256_u32,kl,True,stable,kl.rs
_mm_loadiwkey,kl,True,stable,kl.rs
_mm_clmulepi64_si128,pclmulqdq,False,stable,pclmulqdq.rs
_mm_sha1msg1_epu32,sha,False,stable,sha.rs
_mm_sha1msg2_epu32,sha,False,stable,sha.rs
_mm_sha1nexte_epu32,sha,False,stable,sha.rs
_mm_sha1rnds4_epu32,sha,False,stable,sha.rs
_mm_sha256msg1_epu32,sha,False,stable,sha.rs
_mm_sha256msg2_epu32,sha,False,stable,sha.rs
_mm_sha256rnds2_epu32,sha,False,stable,sha.rs
_mm256_sha512msg1_epi64,"sha512,avx",False,stable,sha.rs
_mm256_sha512msg2_epi64,"sha512,avx",False,stable,sha.rs
_mm256_sha512rnds2_epi64,"sha512,avx",False,stable,sha.rs
_mm_sm3msg1_epi32,"sm3,avx",False,stable,sha.rs
_mm_sm3msg2_epi32,"sm3,avx",False,stable,sha.rs
_mm_sm3rnds2_epi32,"sm3,avx",False,stable,sha.rs
_mm256_sm4key4_epi32,"sm4,avx",False,stable,sha.rs
_mm256_sm4rnds4_epi32,"sm4,avx",False,stable,sha.rs
_mm_sm4key4_epi32,"sm4,avx",False,stable,sha.rs
_mm_sm4rnds4_epi32,"sm4,avx",False,stable,sha.rs
_mm_cmpeq_ps,sse,False,stable,sse.rs
_mm_cmpeq_ss,sse,False,stable,sse.rs
_mm_cmpge_ps,sse,False,stable,sse.rs
_mm_cmpge_ss,sse,False,stable,sse.rs
_mm_cmpgt_ps,sse,False,stable,sse.rs
_mm_cmpgt_ss,sse,False,stable,sse.rs
_mm_cmple_ps,sse,False,stable,sse.rs
_mm_cmple_ss,sse,False,stable,sse.rs
_mm_cmplt_ps,sse,False,stable,sse.rs
_mm_cmplt_ss,sse,False,stable,sse.rs
_mm_cmpneq_ps,sse,False,stable,sse.rs
_mm_cmpneq_ss,sse,False,stable,sse.rs
_mm_cmpnge_ps,sse,False,stable,sse.rs
_mm_cmpnge_ss,sse,False,stable,sse.rs
_mm_cmpngt_ps,sse,False,stable,sse.rs
_mm_cmpngt_ss,sse,False,stable,sse.rs
_mm_cmpnle_ps,sse,False,stable,sse.rs
_mm_cmpnle_ss,sse,False,stable,sse.rs
_mm_cmpnlt_ps,sse,False,stable,sse.rs
_mm_cmpnlt_ss,sse,False,stable,sse.rs
_mm_cmpord_ps,sse,False,stable,sse.rs
_mm_cmpord_ss,sse,False,stable,sse.rs
_mm_cmpunord_ps,sse,False,stable,sse.rs
_mm_cmpunord_ss,sse,False,stable,sse.rs
_mm_comieq_ss,sse,False,stable,sse.rs
_mm_comige_ss,sse,False,stable,sse.rs
_mm_comigt_ss,sse,False,stable,sse.rs
_mm_comile_ss,sse,False,stable,sse.rs
_mm_comilt_ss,sse,False,stable,sse.rs
_mm_comineq_ss,sse,False,stable,sse.rs
_mm_cvt_si2ss,sse,False,stable,sse.rs
_mm_cvt_ss2si,sse,False,stable,sse.rs
_mm_cvtss_si32,sse,False,stable,sse.rs
_mm_cvtss_si64,sse,False,stable,sse.rs
_mm_cvtt_ss2si,sse,False,stable,sse.rs
_mm_cvttss_si32,sse,False,stable,sse.rs
_mm_cvttss_si64,sse,False,stable,sse.rs
_mm_getcsr,sse,True,stable,sse.rs
_mm_max_ps,sse,False,stable,sse.rs
_mm_max_ss,sse,False,stable,sse.rs
_mm_min_ps,sse,False,stable,sse.rs
_mm_min_ss,sse,False,stable,sse.rs
_mm_prefetch,sse,False,stable,sse.rs
_mm_rcp_ps,sse,False,stable,sse.rs
_mm_rcp_ss,sse,False,stable,sse.rs
_mm_rsqrt_ps,sse,False,stable,sse.rs
_mm_rsqrt_ss,sse,False,stable,sse.rs
_mm_setcsr,sse,True,stable,sse.rs
_mm_sfence,sse,False,stable,sse.rs
_mm_sqrt_ps,sse,False,stable,sse.rs
_mm_sqrt_ss,sse,False,stable,sse.rs
_mm_stream_ps,sse,True,stable,sse.rs
_mm_ucomieq_ss,sse,False,stable,sse.rs
_mm_ucomige_ss,sse,False,stable,sse.rs
_mm_ucomigt_ss,sse,False,stable,sse.rs
_mm_ucomile_ss,sse,False,stable,sse.rs
_mm_ucomilt_ss,sse,False,stable,sse.rs
_mm_ucomineq_ss,sse,False,stable,sse.rs
nontemporal_store,sse,True,stable,sse.rs
_mm_clflush,sse2,True,stable,sse2.rs
_mm_cmpeq_pd,sse2,False,stable,sse2.rs
_mm_cmpeq_sd,sse2,False,stable,sse2.rs
_mm_cmpge_pd,sse2,False,stable,sse2.rs
_mm_cmpge_sd,sse2,False,stable,sse2.rs
_mm_cmpgt_pd,sse2,False,stable,sse2.rs
_mm_cmpgt_sd,sse2,False,stable,sse2.rs
_mm_cmple_pd,sse2,False,stable,sse2.rs
_mm_cmple_sd,sse2,False,stable,sse2.rs
_mm_cmplt_pd,sse2,False,stable,sse2.rs
_mm_cmplt_sd,sse2,False,stable,sse2.rs
_mm_cmpneq_pd,sse2,False,stable,sse2.rs
_mm_cmpneq_sd,sse2,False,stable,sse2.rs
_mm_cmpnge_pd,sse2,False,stable,sse2.rs
_mm_cmpnge_sd,sse2,False,stable,sse2.rs
_mm_cmpngt_pd,sse2,False,stable,sse2.rs
_mm_cmpngt_sd,sse2,False,stable,sse2.rs
_mm_cmpnle_pd,sse2,False,stable,sse2.rs
_mm_cmpnle_sd,sse2,False,stable,sse2.rs
_mm_cmpnlt_pd,sse2,False,stable,sse2.rs
_mm_cmpnlt_sd,sse2,False,stable,sse2.rs
_mm_cmpord_pd,sse2,False,stable,sse2.rs
_mm_cmpord_sd,sse2,False,stable,sse2.rs
_mm_cmpunord_pd,sse2,False,stable,sse2.rs
_mm_cmpunord_sd,sse2,False,stable,sse2.rs
_mm_comieq_sd,sse2,False,stable,sse2.rs
_mm_comige_sd,sse2,False,stable,sse2.rs
_mm_comigt_sd,sse2,False,stable,sse2.rs
_mm_comile_sd,sse2,False,stable,sse2.rs
_mm_comilt_sd,sse2,False,stable,sse2.rs
_mm_comineq_sd,sse2,False,stable,sse2.rs
_mm_cvtpd_epi32,sse2,False,stable,sse2.rs
_mm_cvtps_epi32,sse2,False,stable,sse2.rs
_mm_cvtsd_si32,sse2,False,stable,sse2.rs
_mm_cvtsd_si64,sse2,False,stable,sse2.rs
_mm_cvtsd_si64x,sse2,False,stable,sse2.rs
_mm_cvtsd_ss,sse2,False,stable,sse2.rs
_mm_cvttpd_epi32,sse2,False,stable,sse2.rs
_mm_cvttps_epi32,sse2,False,stable,sse2.rs
_mm_cvttsd_si32,sse2,False,stable,sse2.rs
_mm_cvttsd_si64,sse2,False,stable,sse2.rs
_mm_cvttsd_si64x,sse2,False,stable,sse2.rs
_mm_lfence,sse2,False,stable,sse2.rs
_mm_madd_epi16,sse2,False,stable,sse2.rs
_mm_maskmoveu_si128,sse2,True,stable,sse2.rs
_mm_max_pd,sse2,False,stable,sse2.rs
_mm_max_sd,sse2,False,stable,sse2.rs
_mm_mfence,sse2,False,stable,sse2.rs
_mm_min_pd,sse2,False,stable,sse2.rs
_mm_min_sd,sse2,False,stable,sse2.rs
_mm_packs_epi16,sse2,False,stable,sse2.rs
_mm_packs_epi32,sse2,False,stable,sse2.rs
_mm_packus_epi16,sse2,False,stable,sse2.rs
_mm_sad_epu8,sse2,False,stable,sse2.rs
_mm_sll_epi16,sse2,False,stable,sse2.rs
_mm_sll_epi32,sse2,False,stable,sse2.rs
_mm_sll_epi64,sse2,False,stable,sse2.rs
_mm_sqrt_pd,sse2,False,stable,sse2.rs
_mm_sqrt_sd,sse2,False,stable,sse2.rs
_mm_sra_epi16,sse2,False,stable,sse2.rs
_mm_sra_epi32,sse2,False,stable,sse2.rs
_mm_srl_epi16,sse2,False,stable,sse2.rs
_mm_srl_epi32,sse2,False,stable,sse2.rs
_mm_srl_epi64,sse2,False,stable,sse2.rs
_mm_stream_pd,sse2,True,stable,sse2.rs
_mm_stream_si128,sse2,True,stable,sse2.rs
_mm_stream_si32,sse2,True,stable,sse2.rs
_mm_stream_si64,sse2,True,stable,sse2.rs
_mm_ucomieq_sd,sse2,False,stable,sse2.rs
_mm_ucomige_sd,sse2,False,stable,sse2.rs
_mm_ucomigt_sd,sse2,False,stable,sse2.rs
_mm_ucomile_sd,sse2,False,stable,sse2.rs
_mm_ucomilt_sd,sse2,False,stable,sse2.rs
_mm_ucomineq_sd,sse2,False,stable,sse2.rs
_mm_lddqu_si128,sse3,True,stable,sse3.rs
_mm_ceil_sd,sse4.1,False,stable,sse41.rs
_mm_ceil_ss,sse4.1,False,stable,sse41.rs
_mm_dp_pd,sse4.1,False,stable,sse41.rs
_mm_dp_ps,sse4.1,False,stable,sse41.rs
_mm_floor_sd,sse4.1,False,stable,sse41.rs
_mm_floor_ss,sse4.1,False,stable,sse41.rs
_mm_insert_ps,sse4.1,False,stable,sse41.rs
_mm_minpos_epu16,sse4.1,False,stable,sse41.rs
_mm_mpsadbw_epu8,sse4.1,False,stable,sse41.rs
_mm_packus_epi32,sse4.1,False,stable,sse41.rs
_mm_round_pd,sse4.1,False,stable,sse41.rs
_mm_round_ps,sse4.1,False,stable,sse41.rs
_mm_round_sd,sse4.1,False,stable,sse41.rs
_mm_round_ss,sse4.1,False,stable,sse41.rs
_mm_stream_load_si128,sse4.1,True,stable,sse41.rs
_mm_test_mix_ones_zeros,sse4.1,False,stable,sse41.rs
_mm_testnzc_si128,sse4.1,False,stable,sse41.rs
_mm_cmpestra,sse4.2,False,stable,sse42.rs
_mm_cmpestrc,sse4.2,False,stable,sse42.rs
_mm_cmpestri,sse4.2,False,stable,sse42.rs
_mm_cmpestrm,sse4.2,False,stable,sse42.rs
_mm_cmpestro,sse4.2,False,stable,sse42.rs
_mm_cmpestrs,sse4.2,False,stable,sse42.rs
_mm_cmpestrz,sse4.2,False,stable,sse42.rs
_mm_cmpistra,sse4.2,False,stable,sse42.rs
_mm_cmpistrc,sse4.2,False,stable,sse42.rs
_mm_cmpistri,sse4.2,False,stable,sse42.rs
_mm_cmpistrm,sse4.2,False,stable,sse42.rs
_mm_cmpistro,sse4.2,False,stable,sse42.rs
_mm_cmpistrs,sse4.2,False,stable,sse42.rs
_mm_cmpistrz,sse4.2,False,stable,sse42.rs
_mm_crc32_u16,sse4.2,False,stable,sse42.rs
_mm_crc32_u32,sse4.2,False,stable,sse42.rs
_mm_crc32_u64,sse4.2,False,stable,sse42.rs
_mm_crc32_u8,sse4.2,False,stable,sse42.rs
_mm_extract_si64,sse4a,False,stable,sse4a.rs
_mm_extracti_si64,sse4a,False,stable,sse4a.rs
_mm_insert_si64,sse4a,False,stable,sse4a.rs
_mm_inserti_si64,sse4a,False,stable,sse4a.rs
_mm_stream_sd,sse4a,True,stable,sse4a.rs
_mm_stream_ss,sse4a,True,stable,sse4a.rs
_mm_hadds_epi16,ssse3,False,stable,ssse3.rs
_mm_hsubs_epi16,ssse3,False,stable,ssse3.rs
_mm_maddubs_epi16,ssse3,False,stable,ssse3.rs
_mm_mulhrs_epi16,ssse3,False,stable,ssse3.rs
_mm_shuffle_epi8,ssse3,False,stable,ssse3.rs
_mm_sign_epi16,ssse3,False,stable,ssse3.rs
_mm_sign_epi32,ssse3,False,stable,ssse3.rs
_mm_sign_epi8,ssse3,False,stable,ssse3.rs
_mm256_aesdec_epi128,vaes,False,stable,vaes.rs
_mm256_aesdeclast_epi128,vaes,False,stable,vaes.rs
_mm256_aesenc_epi128,vaes,False,stable,vaes.rs
_mm256_aesenclast_epi128,vaes,False,stable,vaes.rs
_mm512_aesdec_epi128,"vaes,avx512f",False,stable,vaes.rs
_mm512_aesdeclast_epi128,"vaes,avx512f",False,stable,vaes.rs
_mm512_aesenc_epi128,"vaes,avx512f",False,stable,vaes.rs
_mm512_aesenclast_epi128,"vaes,avx512f",False,stable,vaes.rs
_mm256_clmulepi64_epi128,vpclmulqdq,False,stable,vpclmulqdq.rs
_mm512_clmulepi64_epi128,"vpclmulqdq,avx512f",False,stable,vpclmulqdq.rs
_mm_aesdecwide128kl_u8,widekl,True,stable,kl.rs
_mm_aesdecwide256kl_u8,widekl,True,stable,kl.rs
_mm_aesencwide128kl_u8,widekl,True,stable,kl.rs
_mm_aesencwide256kl_u8,widekl,True,stable,kl.rs
